,Time,Clean,Dirt,Semitones,Cents,isStable,isOctave
287,0.013015873015873015,1058.0681,1044.7817,-0.21877113,-21.877113,0,0
288,0.013061224489795919,1058.0681,1044.7817,-0.21877113,-21.877113,0,0
289,0.01310657596371882,1058.0681,1044.7817,-0.21877113,-21.877113,0,0
290,0.013151927437641724,1058.0681,1044.7817,-0.21877113,-21.877113,0,0
291,0.013197278911564626,1058.0681,1044.7817,-0.21877113,-21.877113,0,0
292,0.013242630385487529,1058.0681,1044.7817,-0.21877113,-21.877113,0,0
293,0.01328798185941043,1057.113,1045.7256,-0.18750423,-18.750423,0,0
294,0.013333333333333334,1057.113,1045.7256,-0.18750423,-18.750423,0,0
295,0.013378684807256236,1057.113,1045.7256,-0.18750423,-18.750423,0,0
296,0.01342403628117914,1057.1173,1045.7256,-0.18757412,-18.757412,0,0
297,0.013469387755102041,1057.1173,1045.7256,-0.18757412,-18.757412,0,0
298,0.013514739229024944,1057.1173,1045.7256,-0.18757412,-18.757412,0,0
299,0.013560090702947846,1056.1631,1045.7256,-0.17193933,-17.193933,0,0
300,0.013605442176870748,1056.1631,1045.7256,-0.17193933,-17.193933,0,0
301,0.013650793650793651,1056.1631,1046.6703,-0.15630722,-15.630722,0,0
302,0.013696145124716553,1056.1631,1046.6703,-0.15630722,-15.630722,0,0
303,0.013741496598639456,1056.1631,1046.6703,-0.15630722,-15.630722,0,0
304,0.013786848072562358,1056.1631,1046.6703,-0.15630722,-15.630722,0,0
305,0.013832199546485261,1056.1631,1046.6703,-0.15630722,-15.630722,0,0
306,0.013877551020408163,1055.2097,1046.6703,-0.14067255,-14.067255,0,0
307,0.013922902494331067,1055.2097,1046.6703,-0.14067255,-14.067255,0,0
308,0.013968253968253968,1055.2097,1046.6703,-0.14067255,-14.067255,0,0
309,0.014013605442176872,1055.2097,1046.6703,-0.14067255,-14.067255,0,0
310,0.014058956916099773,1055.2097,1046.6703,-0.14067255,-14.067255,0,0
311,0.014104308390022677,1055.2097,1047.616,-0.12503743,-12.503743,0,0
312,0.014149659863945578,1054.2573,1047.616,-0.10940501,-10.940501,0,0
313,0.01419501133786848,1054.2573,1047.616,-0.10940501,-10.940501,0,0
314,0.014240362811791384,1054.2573,1047.616,-0.10940501,-10.940501,0,0
315,0.014285714285714285,1054.2573,1047.616,-0.10940501,-10.940501,0,0
316,0.014331065759637189,1054.2573,1047.616,-0.10940501,-10.940501,0,0
317,0.01437641723356009,1054.2573,1047.616,-0.10940501,-10.940501,0,0
318,0.014421768707482994,1054.2573,1047.616,-0.10940501,-10.940501,0,0
319,0.014467120181405895,1054.2573,1047.616,-0.10940501,-10.940501,0,0
320,0.014512471655328799,1053.3057,1047.616,-0.09377009,-9.377008,0,0
321,0.0145578231292517,1053.3057,1047.616,-0.09377009,-9.377008,0,0
322,0.014603174603174604,1053.3057,1047.616,-0.09377009,-9.377008,0,0
323,0.014648526077097506,1053.3057,1047.616,-0.09377009,-9.377008,0,0
324,0.01469387755102041,1053.3057,1047.616,-0.09377009,-9.377008,0,0
325,0.01473922902494331,1053.3057,1047.616,-0.09377009,-9.377008,0,0
326,0.014784580498866214,1053.3057,1047.616,-0.09377009,-9.377008,0,0
327,0.014829931972789116,1053.3057,1047.616,-0.09377009,-9.377008,0,0
328,0.014875283446712018,1053.3057,1047.616,-0.09377009,-9.377008,0,0
329,0.014920634920634921,1053.3057,1047.616,-0.09377009,-9.377008,0,0
330,0.014965986394557823,1053.3057,1047.616,-0.09377009,-9.377008,0,0
331,0.015011337868480726,1053.3057,1047.616,-0.09377009,-9.377008,0,0
332,0.015056689342403628,1053.3057,1047.616,-0.09377009,-9.377008,0,0
333,0.015102040816326531,1053.3057,1047.616,-0.09377009,-9.377008,0,0
334,0.015147392290249433,1053.3057,1047.616,-0.09377009,-9.377008,0,0
335,0.015192743764172336,1053.3057,1047.616,-0.09377009,-9.377008,0,0
336,0.015238095238095238,1053.3057,1047.616,-0.09377009,-9.377008,0,0
337,0.015283446712018142,1053.3057,1047.616,-0.09377009,-9.377008,0,0
338,0.015328798185941043,1053.3057,1047.616,-0.09377009,-9.377008,0,0
339,0.015374149659863947,1053.3057,1047.616,-0.09377009,-9.377008,0,0
340,0.015419501133786848,1053.3057,1047.616,-0.09377009,-9.377008,0,0
341,0.015464852607709752,1053.3057,1047.616,-0.09377009,-9.377008,0,0
342,0.015510204081632653,1053.3057,1047.616,-0.09377009,-9.377008,0,0
343,0.015555555555555555,1053.3057,1047.616,-0.09377009,-9.377008,0,0
344,0.015600907029478459,1053.3057,1047.616,-0.09377009,-9.377008,0,0
345,0.015646258503401362,1053.3057,1047.616,-0.09377009,-9.377008,0,0
346,0.015691609977324262,1053.3057,1047.616,-0.09377009,-9.377008,0,0
347,0.015736961451247165,1053.3057,1047.616,-0.09377009,-9.377008,0,0
348,0.01578231292517007,1053.3057,1047.616,-0.09377009,-9.377008,0,0
349,0.015827664399092972,1053.3057,1047.616,-0.09377009,-9.377008,0,0
350,0.015873015873015872,1052.355,1047.616,-0.07813787,-7.8137865,0,0
351,0.015918367346938776,1052.355,1047.616,-0.07813787,-7.8137865,0,0
352,0.01596371882086168,1052.355,1047.616,-0.07813787,-7.8137865,0,0
353,0.016009070294784582,1052.355,1047.616,-0.07813787,-7.8137865,0,0
354,0.016054421768707482,1052.355,1047.616,-0.07813787,-7.8137865,0,0
355,0.016099773242630386,1052.355,1046.6703,-0.09377216,-9.377215,0,0
356,0.01614512471655329,1052.355,1046.6703,-0.09377216,-9.377215,0,0
357,0.01619047619047619,1052.355,1046.6703,-0.09377216,-9.377215,0,0
358,0.016235827664399093,1052.355,1046.6703,-0.09377216,-9.377215,0,0
359,0.016281179138321996,1052.355,1046.6703,-0.09377216,-9.377215,0,0
360,0.0163265306122449,1052.355,1046.6703,-0.09377216,-9.377215,0,0
361,0.0163718820861678,1052.355,1046.6703,-0.09377216,-9.377215,0,0
362,0.016417233560090703,1052.355,1046.6703,-0.09377216,-9.377215,0,0
363,0.016462585034013606,1052.355,1046.6703,-0.09377216,-9.377215,0,0
364,0.01650793650793651,1052.355,1046.6703,-0.09377216,-9.377215,0,0
365,0.01655328798185941,1052.355,1046.6703,-0.09377216,-9.377215,0,0
366,0.016598639455782313,1052.355,1046.6703,-0.09377216,-9.377215,0,0
367,0.016643990929705216,1052.355,1046.6703,-0.09377216,-9.377215,0,0
368,0.01668934240362812,1052.355,1046.6703,-0.09377216,-9.377215,0,0
369,0.01673469387755102,1052.355,1046.6703,-0.09377216,-9.377215,0,0
370,0.016780045351473923,1052.355,1046.6703,-0.09377216,-9.377215,0,0
371,0.016825396825396827,1052.355,1046.6703,-0.09377216,-9.377215,0,0
372,0.016870748299319727,1052.355,1046.6703,-0.09377216,-9.377215,0,0
373,0.01691609977324263,1052.355,1046.6703,-0.09377216,-9.377215,0,0
374,0.016961451247165533,1052.355,1046.6703,-0.09377216,-9.377215,0,0
